"","organization_formal_name","activity_identifier","activity_start_date","activity_start_time_time","activity_start_time_time_zone_code","monitoring_location_identifier","characteristic_name","result_measure_value","result_measure_measure_unit_code","result_status_identifier","result_value_type_name","result_analytical_method_method_identifier","result_analytical_method_method_identifier_context","result_analytical_method_method_name","project","trib_mainstem","river_mile","monitoring_location_name","monitoring_location_type_name","huc_eight_digit_code","drainage_area_measure_measure_value","drainage_area_measure_measure_unit_code","latitude_measure","longitude_measure","source_map_scale_numeric","horizontal_accuracy_measure_measure_value","horizontal_accuracy_measure_measure_unit_code","horizontal_collection_method_name","horizontal_coordinate_reference_system_datum_name","vertical_measure_measure_value","vertical_measure_measure_unit_code","vertical_accuracy_measure_measure_value","vertical_accuracy_measure_measure_unit_code","vertical_collection_method_name","vertical_coordinate_reference_system_datum_name","julian_day","season"
"285","Kenai Watershed Forum","KENAI_WQX-10000020_2009-07-21_10:15:00",2009-07-21,10:15:00,"AKDT","KENAI_WQX-10000020","Magnesium",2.64,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t","19.0","KBL_t_19.0","River/Stream",19020302,NA,NA,60.482318,-151.127053,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"286","Kenai Watershed Forum","KENAI_WQX-10000022_04/26/2005_11:35:00",2005-04-26,11:35:00,"AKDT","KENAI_WQX-10000022","Magnesium",3.08,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","22.0","KBL_t_22.0","River/Stream",19020302,NA,NA,60.483364,-151.057656,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"287","Kenai Watershed Forum","KENAI_WQX-10000017_2009-07-21_10:00:00",2009-07-21,10:00:00,"AKDT","KENAI_WQX-10000017","Magnesium",1.01,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","12.5","KBL_m_12.5","River/Stream",19020302,NA,NA,60.533743,-151.099258,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"288","Kenai Watershed Forum","KENAI_WQX-10000017_04/26/2005_11:10:00",2005-04-26,11:10:00,"AKDT","KENAI_WQX-10000017","Magnesium",1.9,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","12.5","KBL_m_12.5","River/Stream",19020302,NA,NA,60.533743,-151.099258,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"289","Kenai Watershed Forum","KENAI_WQX-10000027_07/17/2007_12:42:00",2007-07-17,12:42:00,"AKDT","KENAI_WQX-10000027","Magnesium",21.3,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","40.0","KBL_m_40.0","River/Stream",19020302,NA,NA,60.515441,-150.702069,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"290","Kenai Watershed Forum","KENAI_WQX-10000022_07/18/2000_09:16:00",2000-07-18,09:16:00,"AKDT","KENAI_WQX-10000022","Magnesium",5.1,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","22.0","KBL_t_22.0","River/Stream",19020302,NA,NA,60.483364,-151.057656,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,200,"Summer"
"291","Kenai Watershed Forum","KENAI_WQX-10000022_04/10/2002_11:10:00",2002-04-10,11:10:00,"AKST","KENAI_WQX-10000022","Magnesium",6.75,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","22.0","KBL_t_22.0","River/Stream",19020302,NA,NA,60.483364,-151.057656,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,100,"Spring"
"292","Kenai Watershed Forum","KENAI_WQX-10000026_04/22/2008_10:31:00",2008-04-22,10:31:00,"AKST","KENAI_WQX-10000026","Magnesium",3.02,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","36.0","KBL_t_36.0","River/Stream",19020302,NA,NA,60.53687,-150.754724,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,113,"Spring"
"293","Kenai Watershed Forum","KENAI_WQX-10000015_05/01/2007_10:55:00",2007-05-01,10:55:00,"AKDT","KENAI_WQX-10000015","Magnesium",4.08,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","10.0","KBL_t_10.0","River/Stream",19020302,NA,NA,60.548029,-151.14324,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,121,"Spring"
"294","Kenai Watershed Forum","KENAI_WQX-10000022_04/29/2003_09:30:00",2003-04-29,09:30:00,"AKDT","KENAI_WQX-10000022","Magnesium",4.9,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","22.0","KBL_t_22.0","River/Stream",19020302,NA,NA,60.483364,-151.057656,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,119,"Spring"
"295","Kenai Watershed Forum","KENAI_WQX-10000026_2006-04-25_09:45:00",2006-04-25,09:45:00,"AKDT","KENAI_WQX-10000026","Magnesium",2.94,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","36.0","KBL_t_36.0","River/Stream",19020302,NA,NA,60.53687,-150.754724,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,115,"Spring"
"296","Kenai Watershed Forum","KENAI_WQX-10000017_07/17/2007_10:20:00",2007-07-17,10:20:00,"AKDT","KENAI_WQX-10000017","Magnesium",2.93,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","12.5","KBL_m_12.5","River/Stream",19020302,NA,NA,60.533743,-151.099258,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"297","Kenai Watershed Forum","KENAI_WQX-10000023_07/18/2000_09:00:00",2000-07-18,09:00:00,"AKDT","KENAI_WQX-10000023","Magnesium",1.2,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","23.0","KBL_m_23.0","River/Stream",19020302,NA,NA,60.480338,-151.030847,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,200,"Summer"
"298","Kenai Watershed Forum","KENAI_WQX-10000030_2001-07-24_08:14:00",2001-07-24,08:14:00,"AKDT","KENAI_WQX-10000030","Magnesium",0.729,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","50.0","KBL_m_50.0","River/Stream",19020302,NA,NA,60.467517,-150.507789,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"299","Kenai Watershed Forum","KENAI_WQX-10000029_07/26/2005_10:18:00",2005-07-26,10:18:00,"AKDT","KENAI_WQX-10000029","Magnesium",1.69,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"300","Kenai Watershed Forum","KENAI_WQX-10000029_2010-07-27_11:03:00",2010-07-27,11:03:00,"AKDT","KENAI_WQX-10000029","Magnesium",1.19,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,208,"Summer"
"301","Kenai Watershed Forum","KENAI_WQX-10000030_04/11/2001_14:45:00",2001-04-11,14:45:00,"AKDT","KENAI_WQX-10000030","Magnesium",0.9,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","50.0","KBL_m_50.0","River/Stream",19020302,NA,NA,60.467517,-150.507789,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,101,"Spring"
"302","Kenai Watershed Forum","KENAI_WQX-10000425_04/26/2005_08:10:00",2005-04-26,08:10:00,"AKDT","KENAI_WQX-10000425","Magnesium",1.05,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"303","Kenai Watershed Forum","KENAI_WQX-10000032_04/10/2002_10:36:00",2002-04-10,10:36:00,"AKST","KENAI_WQX-10000032","Magnesium",1.31,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","74.0","KBL_t_74.0","River/Stream",19020302,NA,NA,60.484622,-149.993955,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,100,"Spring"
"304","Kenai Watershed Forum","KENAI_WQX-10000023_07/25/2006_12:17:00",2006-07-25,12:17:00,"AKDT","KENAI_WQX-10000023","Magnesium",1.39,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","23.0","KBL_m_23.0","River/Stream",19020302,NA,NA,60.480338,-151.030847,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"305","Kenai Watershed Forum","KENAI_WQX-10000021_2012/07/31_11:11:00",2012-07-31,11:11:00,"AKDT","KENAI_WQX-10000021","Magnesium",0.955,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","21.0","KBL_m_21.0","River/Stream",19020302,NA,NA,60.476634,-151.082099,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,213,"Summer"
"306","Kenai Watershed Forum","KENAI_WQX-10000021_07/17/2007_10:53:00",2007-07-17,10:53:00,"AKDT","KENAI_WQX-10000021","Magnesium",0.917,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","21.0","KBL_m_21.0","River/Stream",19020302,NA,NA,60.476634,-151.082099,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"307","Kenai Watershed Forum","KENAI_WQX-10000021_04/11/2001_11:21:00",2001-04-11,11:21:00,"AKDT","KENAI_WQX-10000021","Magnesium",1.3,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","21.0","KBL_m_21.0","River/Stream",19020302,NA,NA,60.476634,-151.082099,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,101,"Spring"
"308","Kenai Watershed Forum","KENAI_WQX-10000021_07/18/2000_09:30:00",2000-07-18,09:30:00,"AKDT","KENAI_WQX-10000021","Magnesium",1.3,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","21.0","KBL_m_21.0","River/Stream",19020302,NA,NA,60.476634,-151.082099,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,200,"Summer"
"309","Kenai Watershed Forum","KENAI_WQX-10000031_2011-04-26_09:18:00",2011-04-26,09:18:00,"AKDT","KENAI_WQX-10000031","Magnesium",1.06,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","70.0","KBL_m_70.0","River/Stream",19020302,NA,NA,60.481392,-150.11502,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"310","Kenai Watershed Forum","KENAI_WQX-10000031_2001-07-24_10:08:00",2001-07-24,10:08:00,"AKDT","KENAI_WQX-10000031","Magnesium",0.812,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","70.0","KBL_m_70.0","River/Stream",19020302,NA,NA,60.481392,-150.11502,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"311","Kenai Watershed Forum","KENAI_WQX-10000032_07/16/2002_08:45:00",2002-07-16,08:45:00,"AKDT","KENAI_WQX-10000032","Magnesium",0.93,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","74.0","KBL_t_74.0","River/Stream",19020302,NA,NA,60.484622,-149.993955,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,197,"Summer"
"312","Kenai Watershed Forum","KENAI_WQX-10000015_04/29/2003_11:20:00",2003-04-29,11:20:00,"AKDT","KENAI_WQX-10000015","Magnesium",4.7,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","10.0","KBL_t_10.0","River/Stream",19020302,NA,NA,60.548029,-151.14324,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,119,"Spring"
"313","Kenai Watershed Forum","KENAI_WQX-10000425_07/20/2004_07:53:00",2004-07-20,07:53:00,"AKDT","KENAI_WQX-10000425","Magnesium",0.959,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"314","Kenai Watershed Forum","KENAI_WQX-10000425_07/17/2007_07:50:00",2007-07-17,07:50:00,"AKDT","KENAI_WQX-10000425","Magnesium",0.945,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"315","Kenai Watershed Forum","KENAI_WQX-10000005_04/10/2002_11:31:00",2002-04-10,11:31:00,"AKST","KENAI_WQX-10000005","Magnesium",10.29,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","06.5","KBL_m_06.5","River/Stream",19020302,NA,NA,60.54081,-151.18278,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,100,"Spring"
"316","Kenai Watershed Forum","KENAI_WQX-10000005_07/29/2008_09:30:00",2008-07-29,09:30:00,"AKST","KENAI_WQX-10000005","Magnesium",1.1,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","06.5","KBL_m_06.5","River/Stream",19020302,NA,NA,60.54081,-151.18278,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,211,"Summer"
"317","Kenai Watershed Forum","KENAI_WQX-10000018_2009-07-21_09:00:00",2009-07-21,09:00:00,"AKDT","KENAI_WQX-10000018","Magnesium",1.02,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","18.0","KBL_m_18.0","River/Stream",19020302,NA,NA,60.502005,-151.106973,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"318","Kenai Watershed Forum","KENAI_WQX-10000008_07/22/2003_06:40:00",2003-07-22,06:40:00,"AKDT","KENAI_WQX-10000008","Magnesium",4.4,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","00.0","KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"319","Kenai Watershed Forum","KENAI_WQX-10000026_07/20/2004_09:39:00",2004-07-20,09:39:00,"AKDT","KENAI_WQX-10000026","Magnesium",4.16,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","36.0","KBL_t_36.0","River/Stream",19020302,NA,NA,60.53687,-150.754724,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"320","Kenai Watershed Forum","KENAI_WQX-10000425_04/22/2008_08:10:00",2008-04-22,08:10:00,"AKST","KENAI_WQX-10000425","Magnesium",0.969,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,113,"Spring"
"321","Kenai Watershed Forum","KENAI_WQX-10000029_04/27/2004_12:05:00",2004-04-27,12:05:00,"AKDT","KENAI_WQX-10000029","Magnesium",0.746,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","44.0","KBL_t_44.0","River/Stream",19020302,NA,NA,60.481518,-150.632498,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,118,"Spring"
"322","Kenai Watershed Forum","KENAI_WQX-10000425_2012/07/31_08:30:00",2012-07-31,08:30:00,"AKDT","KENAI_WQX-10000425","Magnesium",1.01,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,213,"Summer"
"323","Kenai Watershed Forum","KENAI_WQX-10000425_2006-04-25_10:30:00",2006-04-25,10:30:00,"AKDT","KENAI_WQX-10000425","Magnesium",1.17,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","82.0","KBL_m_82.0","River/Stream",19020302,NA,NA,60.492,-149.81087,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,115,"Spring"
"324","Kenai Watershed Forum","KENAI_WQX-10000017_2011-04-26_10:03:00",2011-04-26,10:03:00,"AKDT","KENAI_WQX-10000017","Magnesium",1.57,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","12.5","KBL_m_12.5","River/Stream",19020302,NA,NA,60.533743,-151.099258,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"325","Kenai Watershed Forum","KENAI_WQX-10000002_2009-07-21_10:45:00",2009-07-21,10:45:00,"AKDT","KENAI_WQX-10000002","Magnesium",14.7,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"326","Kenai Watershed Forum","KENAI_WQX-10000002_2006-07-25_09:35:00",2006-07-25,09:35:00,"AKDT","KENAI_WQX-10000002","Magnesium",7.2,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"327","Kenai Watershed Forum","KENAI_WQX-10000002_07/22/2003_07:45:00",2003-07-22,07:45:00,"AKDT","KENAI_WQX-10000002","Magnesium",2.6,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"328","Kenai Watershed Forum","KENAI_WQX-10000002_07/18/2000_10:48:00",2000-07-18,10:48:00,"AKDT","KENAI_WQX-10000002","Magnesium",5.4,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,200,"Summer"
"329","Kenai Watershed Forum","KENAI_WQX-10000002_2012/07/31_09:34:00",2012-07-31,09:34:00,"AKDT","KENAI_WQX-10000002","Magnesium",5.45,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","m","01.5","KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,213,"Summer"
"330","Kenai Watershed Forum","KENAI_WQX-10000008_07/18/2000_12:59:00",2000-07-18,12:59:00,"AKDT","KENAI_WQX-10000008","Magnesium",4.3,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","00.0","KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,200,"Summer"
"331","Kenai Watershed Forum","KENAI_WQX-10000008_2001-07-24_13:37:00",2001-07-24,13:37:00,"AKDT","KENAI_WQX-10000008","Magnesium",7.7,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","00.0","KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"332","Kenai Watershed Forum","KENAI_WQX-10000008_2011-04-26_10:00:00",2011-04-26,10:00:00,"AKDT","KENAI_WQX-10000008","Magnesium",4.44,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t","00.0","KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,116,"Spring"
"333","Kenai Watershed Forum","KENAI_WQX-10000008_07/17/2007_09:50:00",2007-07-17,09:50:00,"AKDT","KENAI_WQX-10000008","Magnesium",9.31,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","00.0","KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"334","Kenai Watershed Forum","KENAI_WQX-10000008_2013/05/07_10:20",2013-05-07,10:20:00,"AKDT","KENAI_WQX-10000008","Magnesium",1,"mg/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","t","00.0","KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,127,"Spring"
"335","Kenai Watershed Forum","KENAI_WQX-10000008_2012-05-01_09:40",2012-05-01,09:40:00,"AKDT","KENAI_WQX-10000008","Magnesium",2.63,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t","00.0","KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,122,"Spring"
"336","Kenai Watershed Forum","KENAI_WQX-10000008_07/29/2008_08:54:00",2008-07-29,08:54:00,"AKST","KENAI_WQX-10000008","Magnesium",4.91,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t","00.0","KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,211,"Summer"
"337","Kenai Watershed Forum","KENAI_WQX-10000008_04/27/2004_06:30:00",2004-04-27,06:30:00,"AKDT","KENAI_WQX-10000008","Magnesium",2.76,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","00.0","KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,118,"Spring"
"338","Kenai Watershed Forum","KENAI_WQX-10000008_05/01/2007_10:15:00",2007-05-01,10:15:00,"AKDT","KENAI_WQX-10000008","Magnesium",3.53,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","00.0","KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,121,"Spring"
"339","Kenai Watershed Forum","KENAI_WQX-10000008_04/10/2002_10:10:00",2002-04-10,10:10:00,"AKST","KENAI_WQX-10000008","Magnesium",3.44,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","00.0","KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,100,"Spring"
"340","Kenai Watershed Forum","KENAI_WQX-10000008_2009-07-21_09:57:00",2009-07-21,09:57:00,"AKDT","KENAI_WQX-10000008","Magnesium",5.16,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t","00.0","KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"341","Kenai Watershed Forum","KENAI_WQX-10000008_2013/05/07_10:35",2013-05-07,10:35:00,"AKDT","KENAI_WQX-10000008","Magnesium",1,"mg/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS","KBL","t","00.0","KBL_t_00.0","River/Stream",19020302,NA,NA,60.550888,-151.268417,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,127,"Spring"
"342","Kenai Watershed Forum","KENAI_WQX-10000024_2010-04-27_11:52:00",2010-04-27,11:52:00,"AKDT","KENAI_WQX-10000024","Magnesium",2.9,"mg/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES","KBL","t","30.0","KBL_t_30.0","River/Stream",19020302,NA,NA,60.489963,-150.860982,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,117,"Spring"
"343","Kenai Watershed Forum","KENAI_WQX-10000032_07/17/2007_08:58:00",2007-07-17,08:58:00,"AKDT","KENAI_WQX-10000032","Magnesium",0.868,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","74.0","KBL_t_74.0","River/Stream",19020302,NA,NA,60.484622,-149.993955,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"344","Kenai Watershed Forum","KENAI_WQX-10000032_07/26/2005_08:45:00",2005-07-26,08:45:00,"AKDT","KENAI_WQX-10000032","Magnesium",1.09,"mg/l","Final","Actual","200.7(W)","USEPA","200.7 W  ~ Metals in Water by ICP-AES","KBL","t","74.0","KBL_t_74.0","River/Stream",19020302,NA,NA,60.484622,-149.993955,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
