"","organization_formal_name","activity_identifier","activity_start_date","activity_start_time_time","activity_start_time_time_zone_code","monitoring_location_identifier","characteristic_name","result_measure_value","result_measure_measure_unit_code","result_status_identifier","result_value_type_name","result_analytical_method_method_identifier","result_analytical_method_method_identifier_context","result_analytical_method_method_name","project","trib_mainstem","river_mile","monitoring_location_name","monitoring_location_type_name","huc_eight_digit_code","drainage_area_measure_measure_value","drainage_area_measure_measure_unit_code","latitude_measure","longitude_measure","source_map_scale_numeric","horizontal_accuracy_measure_measure_value","horizontal_accuracy_measure_measure_unit_code","horizontal_collection_method_name","horizontal_coordinate_reference_system_datum_name","vertical_measure_measure_value","vertical_measure_measure_unit_code","vertical_accuracy_measure_measure_value","vertical_accuracy_measure_measure_unit_code","vertical_collection_method_name","vertical_coordinate_reference_system_datum_name","julian_day","season"
"123","Kenai Watershed Forum","KENAI_WQX-10000066_07/21/2006_14:10:00","2006-07-21","14:10:00","AKDT","KENAI_WQX-10000066","Benzene",2.1,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"124","Kenai Watershed Forum","KENAI_WQX-10000066_07/21/2009_10:06:00","2009-07-21","10:06:00","AKDT","KENAI_WQX-10000066","Benzene",0.55,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"125","Kenai Watershed Forum","KENAI_WQX-10000065_07/20/2007_15:03:00","2007-07-20","15:03:00","AKDT","KENAI_WQX-10000065","Benzene",1,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
"126","Kenai Watershed Forum","KENAI_WQX-10000065_07/17/2007_11:45:00","2007-07-17","11:45:00","AKDT","KENAI_WQX-10000065","Benzene",1,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"127","Kenai Watershed Forum","KENAI_WQX-10000065_07/18/2007_12:51:00","2007-07-18","12:51:00","AKDT","KENAI_WQX-10000065","Benzene",0.87,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,199,"Summer"
"128","Kenai Watershed Forum","KENAI_WQX-10000131_07/24/2007_21:15:00","2007-07-24","21:15:00","AKDT","KENAI_WQX-10000131","Benzene",0.87,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",5,"KBX_m_05.0","River/Stream Perennial",19020302,NA,NA,60.527,-151.209,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"129","Kenai Watershed Forum","KENAI_WQX-10000002_07/20/2004_13:20:00","2004-07-20","13:20:00","AKDT","KENAI_WQX-10000002","Benzene",2.2,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","m",1.5,"KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"130","Kenai Watershed Forum","KENAI_WQX-10000066_07/22/2007_14:05:00","2007-07-22","14:05:00","AKST","KENAI_WQX-10000066","Benzene",1.8,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"131","Kenai Watershed Forum","KENAI_WQX-10000066_07/20/2008_14:18:00","2008-07-20","14:18:00","AKDT","KENAI_WQX-10000066","Benzene",0.9,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"132","Kenai Watershed Forum","KENAI_WQX-10000066_07/22/2008_12:12:00","2008-07-22","12:12:00","AKDT","KENAI_WQX-10000066","Benzene",0.62,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,204,"Summer"
"133","Kenai Watershed Forum","KENAI_WQX-10000066_07/25/2004_19:58:00","2004-07-25","19:58:00","AKDT","KENAI_WQX-10000066","Benzene",1.9,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"134","Kenai Watershed Forum","KENAI_WQX-10000066_07/22/2008_12:05:00","2008-07-22","12:05:00","AKDT","KENAI_WQX-10000066","Benzene",0.56,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,204,"Summer"
"135","Kenai Watershed Forum","KENAI_WQX-10000066_07/22/2008_16:15:00","2008-07-22","16:15:00","AKDT","KENAI_WQX-10000066","Benzene",0.64,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,204,"Summer"
"136","Kenai Watershed Forum","KENAI_WQX-10000066_07/24/2007_21:40:00","2007-07-24","21:40:00","AKDT","KENAI_WQX-10000066","Benzene",2.1,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"137","Kenai Watershed Forum","KENAI_WQX-10000066_07/20/2008_20:15:00","2008-07-20","20:15:00","AKDT","KENAI_WQX-10000066","Benzene",0.69,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"138","Kenai Watershed Forum","KENAI_WQX-10000066_07/19/2008_15:04:00","2008-07-19","15:04:00","AKDT","KENAI_WQX-10000066","Benzene",0.98,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
"139","Kenai Watershed Forum","KENAI_WQX-10000066_07/20/2008_20:55:00","2008-07-20","20:55:00","AKDT","KENAI_WQX-10000066","Benzene",0.58,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"140","Kenai Watershed Forum","KENAI_WQX-10000066_07/25/2004_07:08:00","2004-07-25","07:08:00","AKDT","KENAI_WQX-10000066","Benzene",0.13,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"141","Kenai Watershed Forum","KENAI_WQX-10000066_07/24/2004_00:19:00","2004-07-24","00:19:00","AKDT","KENAI_WQX-10000066","Benzene",1.1,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"142","Kenai Watershed Forum","KENAI_WQX-10000066_07/22/2008_14:47:00","2008-07-22","14:47:00","AKDT","KENAI_WQX-10000066","Benzene",0.56,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,204,"Summer"
"143","Kenai Watershed Forum","KENAI_WQX-10000066_07/25/2004_17:27:00","2004-07-25","17:27:00","AKDT","KENAI_WQX-10000066","Benzene",1.8,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"144","Kenai Watershed Forum","KENAI_WQX-10000066_07/26/2005_13:13:00","2005-07-26","13:13:00","AKDT","KENAI_WQX-10000066","Benzene",1.7,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"145","Kenai Watershed Forum","KENAI_WQX-10000066_07/18/2009_09:53:00","2009-07-18","09:53:00","AKDT","KENAI_WQX-10000066","Benzene",0.7,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,199,"Summer"
"146","Kenai Watershed Forum","KENAI_WQX-10000066_07/21/2006_18:15:00","2006-07-21","18:15:00","AKDT","KENAI_WQX-10000066","Benzene",3.4,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"147","Kenai Watershed Forum","KENAI_WQX-10000066_07/24/2004_11:55:00","2004-07-24","11:55:00","AKDT","KENAI_WQX-10000066","Benzene",0.51,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"148","Kenai Watershed Forum","KENAI_WQX-10000066_07/19/2008_21:05:00","2008-07-19","21:05:00","AKDT","KENAI_WQX-10000066","Benzene",0.56,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
"149","Kenai Watershed Forum","KENAI_WQX-10000066_07/24/2004_21:55:00","2004-07-24","21:55:00","AKDT","KENAI_WQX-10000066","Benzene",2.1,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"150","Kenai Watershed Forum","KENAI_WQX-10000066_07/22/2008_20:00:00","2008-07-22","20:00:00","AKDT","KENAI_WQX-10000066","Benzene",0.53,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,204,"Summer"
"151","Kenai Watershed Forum","KENAI_WQX-10000066_07/30/2007_20:11:00","2007-07-30","20:11:00","AKDT","KENAI_WQX-10000066","Benzene",0.59,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,211,"Summer"
"152","Kenai Watershed Forum","KENAI_WQX-10000066_07/21/2006_18:00:00","2006-07-21","18:00:00","AKDT","KENAI_WQX-10000066","Benzene",3,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"153","Kenai Watershed Forum","KENAI_WQX-10000066_07/21/2007_10:50:00","2007-07-21","10:50:00","AKST","KENAI_WQX-10000066","Benzene",2.4,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"154","Kenai Watershed Forum","KENAI_WQX-10000066_07/18/2009_17:58:00","2009-07-18","17:58:00","AKDT","KENAI_WQX-10000066","Benzene",0.6,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,199,"Summer"
"155","Kenai Watershed Forum","KENAI_WQX-10000066_07/22/2003_14:00:00","2003-07-22","14:00:00","AKDT","KENAI_WQX-10000066","Benzene",1.54,"ug/l","Final","Actual","8021B","USEPA","8021 B ~ Aromatic and Halogenated Volatiles by Gas Chromatography","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"156","Kenai Watershed Forum","KENAI_WQX-10000066_07/19/2008_14:54:00","2008-07-19","14:54:00","AKDT","KENAI_WQX-10000066","Benzene",0.96,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
"157","Kenai Watershed Forum","KENAI_WQX-10000121_07/30/2007_20:25:00","2007-07-30","20:25:00","AKDT","KENAI_WQX-10000121","Benzene",0.6,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",0.8,"KBX_m_0.8","River/Stream Perennial",19020302,NA,NA,60.55,-151.239,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,211,"Summer"
"158","Kenai Watershed Forum","KENAI_WQX-10000131_07/21/2007_13:10:00","2007-07-21","13:10:00","AKST","KENAI_WQX-10000131","Benzene",1.1,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",5,"KBX_m_05.0","River/Stream Perennial",19020302,NA,NA,60.527,-151.209,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"159","Kenai Watershed Forum","KENAI_WQX-10000066_07/19/2008_12:02:00","2008-07-19","12:02:00","AKDT","KENAI_WQX-10000066","Benzene",0.94,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
"160","Kenai Watershed Forum","KENAI_WQX-10000066_07/22/2008_13:40:00","2008-07-22","13:40:00","AKDT","KENAI_WQX-10000066","Benzene",0.71,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,204,"Summer"
"161","Kenai Watershed Forum","KENAI_WQX-10000065_07/25/2004_05:55:00","2004-07-25","05:55:00","AKDT","KENAI_WQX-10000065","Benzene",0.12,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"162","Kenai Watershed Forum","KENAI_WQX-10000065_07/24/2007_18:15:00","2007-07-24","18:15:00","AKDT","KENAI_WQX-10000065","Benzene",0.75,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"163","Kenai Watershed Forum","KENAI_WQX-10000065_07/22/2007_16:00:00","2007-07-22","16:00:00","AKST","KENAI_WQX-10000065","Benzene",1,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"164","Kenai Watershed Forum","KENAI_WQX-10000065_07/25/2004_23:03:00","2004-07-25","23:03:00","AKDT","KENAI_WQX-10000065","Benzene",0.69,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"165","Kenai Watershed Forum","KENAI_WQX-10000005_07/22/2003_07:30:00","2003-07-22","07:30:00","AKDT","KENAI_WQX-10000005","Benzene",0.65,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","m",6.5,"KBL_m_06.5","River/Stream",19020302,NA,NA,60.54081,-151.18278,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"166","Kenai Watershed Forum","KENAI_WQX-10000065_07/25/2004_08:17:00","2004-07-25","08:17:00","AKDT","KENAI_WQX-10000065","Benzene",1,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"167","Kenai Watershed Forum","KENAI_WQX-10000065_07/26/2005_14:40:00","2005-07-26","14:40:00","AKDT","KENAI_WQX-10000065","Benzene",1,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"168","Kenai Watershed Forum","KENAI_WQX-10000065_07/20/2004_13:10:00","2004-07-20","13:10:00","AKDT","KENAI_WQX-10000065","Benzene",1.4,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"169","Kenai Watershed Forum","KENAI_WQX-10000068_07/24/2004_22:30:00","2004-07-24","22:30:00","AKDT","KENAI_WQX-10000068","Benzene",1.4,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",3.8,"KBX_m_03.8","River/Stream Perennial",19020302,NA,NA,60.52162,-151.24264,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"170","Kenai Watershed Forum","KENAI_WQX-10000068_07/20/2004_12:32:00","2004-07-20","12:32:00","AKDT","KENAI_WQX-10000068","Benzene",1.4,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",3.8,"KBX_m_03.8","River/Stream Perennial",19020302,NA,NA,60.52162,-151.24264,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"171","Kenai Watershed Forum","KENAI_WQX-10000068_07/14/2004_11:20:00","2004-07-14","11:20:00","AKDT","KENAI_WQX-10000068","Benzene",0.76,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",3.8,"KBX_m_03.8","River/Stream Perennial",19020302,NA,NA,60.52162,-151.24264,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,196,"Summer"
"172","Kenai Watershed Forum","KENAI_WQX-10000131_07/24/2007_16:15:00","2007-07-24","16:15:00","AKDT","KENAI_WQX-10000131","Benzene",0.75,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",5,"KBX_m_05.0","River/Stream Perennial",19020302,NA,NA,60.527,-151.209,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"173","Kenai Watershed Forum","KENAI_WQX-10000002_07/18/2000_10:48:00","2000-07-18","10:48:00","AKDT","KENAI_WQX-10000002","Benzene",1.22,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","m",1.5,"KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,200,"Summer"
"174","Kenai Watershed Forum","KENAI_WQX-10000066_07/19/2008_20:30:00","2008-07-19","20:30:00","AKDT","KENAI_WQX-10000066","Benzene",0.64,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
"175","Kenai Watershed Forum","KENAI_WQX-10000066_07/20/2008_12:30:00","2008-07-20","12:30:00","AKDT","KENAI_WQX-10000066","Benzene",1.3,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"176","Kenai Watershed Forum","KENAI_WQX-10000066_07/19/2008_12:15:00","2008-07-19","12:15:00","AKDT","KENAI_WQX-10000066","Benzene",0.8,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
"177","Kenai Watershed Forum","KENAI_WQX-10000066_07/27/2002_13:12:00","2002-07-27","13:12:00","AKDT","KENAI_WQX-10000066","Benzene",1.17,"ug/l","Final","Actual","8021B","USEPA","8021 B ~ Aromatic and Halogenated Volatiles by Gas Chromatography","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,208,"Summer"
"178","Kenai Watershed Forum","KENAI_WQX-10000066_07/22/2008_16:05:00","2008-07-22","16:05:00","AKDT","KENAI_WQX-10000066","Benzene",0.65,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,204,"Summer"
"179","Kenai Watershed Forum","KENAI_WQX-10000066_07/24/2004_06:03:00","2004-07-24","06:03:00","AKDT","KENAI_WQX-10000066","Benzene",0.3,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"180","Kenai Watershed Forum","KENAI_WQX-10000066_07/19/2009_15:51:00","2009-07-19","15:51:00","AKDT","KENAI_WQX-10000066","Benzene",0.56,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,200,"Summer"
"181","Kenai Watershed Forum","KENAI_WQX-10000017_07/22/2003_10:10:00","2003-07-22","10:10:00","AKDT","KENAI_WQX-10000017","Benzene",0.76,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","m",12.5,"KBL_m_12.5","River/Stream",19020302,NA,NA,60.533743,-151.099258,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"182","Kenai Watershed Forum","KENAI_WQX-10000131_07/30/2007_18:25:00","2007-07-30","18:25:00","AKDT","KENAI_WQX-10000131","Benzene",0.31,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",5,"KBX_m_05.0","River/Stream Perennial",19020302,NA,NA,60.527,-151.209,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,211,"Summer"
"183","Kenai Watershed Forum","KENAI_WQX-10000131_07/24/2007_13:15:00","2007-07-24","13:15:00","AKDT","KENAI_WQX-10000131","Benzene",0.74,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",5,"KBX_m_05.0","River/Stream Perennial",19020302,NA,NA,60.527,-151.209,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"184","Kenai Watershed Forum","KENAI_WQX-10000130_07/20/2007_12:20:00","2007-07-20","12:20:00","AKDT","KENAI_WQX-10000130","Benzene",0.65,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",11.6,"KBX_m_11.6","River/Stream Perennial",19020302,NA,NA,60.544,-151.112,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
